GBW, Gain, Pdiss, Fitness, time, performance weight, solution vector, solution path
29487200.0,125.868,0.0106965,-9.440391839941384,2025-0521-174259,"[1, 1, 1]","[4.30230099e-04 8.12705121e-07 8.70168328e-04 9.95154231e-07
 2.74125496e-04 6.92339133e-07 8.42413939e-05 9.15647289e-07
 8.64219781e-04 8.52489586e-07 9.57794439e-05 1.18401116e-06
 1.33311433e-04 7.94914648e-07 5.00352371e-04 5.99093362e-07
 6.59168023e-04 5.13263080e-07 1.65993206e-04 1.34658202e-06
 7.01450133e-05 1.83319321e-06 6.11761768e-04 1.50826783e-06
 7.10421540e-04 1.99940620e-06 8.14694862e-04 1.38983434e-06
 9.77026659e-13 2.14929532e-12]",STALE
15443500.0,136.969,0.00253255,-9.785187704056668,2025-0521-174259,"[1, 1, 1]","[3.52820564e-04 6.41096452e-07 3.78808820e-04 8.84877403e-07
 2.74125496e-04 1.41371116e-06 2.47558459e-04 5.74969633e-07
 6.62217355e-04 8.52489586e-07 4.52739631e-05 1.18401116e-06
 5.30553253e-04 1.06617674e-06 9.81522598e-04 5.03800449e-07
 2.11382720e-04 6.41795837e-07 1.97472169e-06 9.57894832e-07
 2.83998111e-04 1.65576864e-06 1.83946300e-04 1.67169801e-06
 4.52806587e-04 1.99940620e-06 8.14694862e-04 1.49221181e-06
 7.86185117e-13 2.10570748e-12]",STALE
15655900.0,135.938,0.00416136,-9.57544275034828,2025-0521-174259,"[1, 1, 1]","[3.12347673e-04 7.60054526e-07 6.37249770e-04 9.42323652e-07
 5.61945421e-04 1.39309657e-06 8.42413939e-05 9.15647289e-07
 6.59412208e-04 6.82738760e-07 5.36300437e-05 1.32138337e-06
 2.68121229e-04 1.12402674e-06 9.78832324e-04 8.23493196e-07
 2.11382720e-04 5.00915499e-07 5.76112014e-05 1.03894995e-06
 7.58242884e-04 1.95835171e-06 3.49411725e-04 1.50826783e-06
 9.54196627e-04 1.99940620e-06 7.49841486e-04 1.89907718e-06
 8.34844441e-13 2.16380619e-12]",STALE
6055120.0,137.287,0.00370484,-9.213353297433006,2025-0521-174323,"[1, 1, 1]","[4.77076019e-04 7.91167199e-07 7.09417636e-04 9.48857294e-07
 2.74125496e-04 1.41371116e-06 1.47326534e-04 7.04762913e-07
 6.62217355e-04 8.52489586e-07 1.67099293e-05 1.18401116e-06
 4.14162886e-04 1.06617674e-06 9.81522598e-04 5.03800449e-07
 3.42006930e-04 6.41795837e-07 1.87796293e-04 9.70040727e-07
 7.31110655e-04 1.65576864e-06 4.03791167e-04 1.67169801e-06
 4.86686184e-04 1.95156322e-06 9.15564296e-04 1.49221181e-06
 8.70190182e-13 2.06608418e-12]",STALE
15078400.0,138.571,0.00346522,-9.638624447773642,2025-0521-174323,"[1, 1, 1]","[3.52820564e-04 6.37479236e-07 3.78808820e-04 9.59618036e-07
 7.22339267e-04 1.37279059e-06 1.36402568e-04 9.48206957e-07
 6.62217355e-04 1.31394577e-06 4.52739631e-05 1.18401116e-06
 3.02505575e-04 8.99286993e-07 7.85994492e-04 5.03800449e-07
 2.11382720e-04 6.41795837e-07 1.96985460e-04 8.57976433e-07
 1.15189942e-04 1.65576864e-06 3.93096185e-04 1.67169801e-06
 7.50151248e-04 1.83155601e-06 8.14694862e-04 1.46108210e-06
 1.32442874e-12 2.07613150e-12]",STALE
18288300.0,138.427,0.00245443,-9.872222686651403,2025-0521-174323,"[1, 1, 1]","[6.48768000e-04 6.41096452e-07 9.26885978e-04 8.84877403e-07
 2.74125496e-04 8.29713561e-07 2.05431204e-04 1.14133492e-06
 5.64215559e-04 8.52489586e-07 8.16744924e-05 1.97045475e-06
 5.30553253e-04 1.25815710e-06 9.53267003e-04 5.03800449e-07
 1.60970932e-04 6.41795837e-07 1.85376939e-04 9.57894832e-07
 5.95238217e-04 1.65576864e-06 1.83946300e-04 1.90171700e-06
 4.52806587e-04 1.99940620e-06 8.38304961e-04 1.49221181e-06
 1.61225956e-12 2.16114840e-12]",STALE
13341700.0,136.809,0.00192711,-9.840304665909883,2025-0521-174323,"[1, 1, 1]","[3.52820564e-04 6.41096452e-07 5.89770393e-04 7.76852410e-07
 4.81264731e-04 8.10480972e-07 2.47558459e-04 7.84285385e-07
 6.62217355e-04 1.07804379e-06 4.52739631e-05 1.18401116e-06
 3.82413103e-04 7.28682506e-07 5.43913713e-04 9.94418887e-07
 5.63497568e-05 6.41795837e-07 1.89633615e-04 9.57894832e-07
 7.36715277e-04 1.65576864e-06 1.83946300e-04 1.67169801e-06
 6.19180028e-04 1.94164425e-06 3.84773122e-04 1.99033128e-06
 5.32831827e-13 2.44360098e-12]",STALE
14039200.0,137.728,0.00232278,-9.781334283024101,2025-0521-174349,"[1, 1, 1]","[3.28849122e-04 9.29759219e-07 3.64468987e-04 8.84877403e-07
 2.74125496e-04 8.29713561e-07 1.74235176e-04 1.14133492e-06
 3.67886070e-04 7.89054305e-07 6.26039460e-05 1.55057916e-06
 3.42385147e-05 1.12809297e-06 4.01027752e-04 5.03800449e-07
 1.60970932e-04 6.41795837e-07 4.70519006e-04 9.57894832e-07
 5.95238217e-04 1.65576864e-06 4.05795320e-04 8.51992548e-07
 6.58223691e-04 1.96121606e-06 8.38304961e-04 1.49221181e-06
 9.81767058e-13 2.66249019e-12]",STALE
21690300.0,139.627,0.00357663,-9.782791543815241,2025-0521-174349,"[1, 1, 1]","[6.20614300e-04 8.49666225e-07 5.10804842e-04 1.15225040e-06
 2.63994302e-04 7.11402744e-07 2.91129788e-04 1.22045367e-06
 2.01614811e-05 1.64815271e-06 6.99939054e-05 8.09820555e-07
 3.62463400e-05 1.15126942e-06 6.43872747e-04 1.43017006e-06
 9.44194968e-04 1.20235370e-06 3.79321771e-04 6.51451559e-07
 3.81410239e-04 5.25251457e-07 7.19472623e-04 1.12137125e-06
 6.40435331e-04 7.71560526e-07 1.37074289e-04 6.30466010e-07
 2.02177266e-12 2.78459448e-12]",STALE
21811400.0,133.034,0.00379446,-9.759533563376188,2025-0521-174349,"[1, 1, 1]","[6.48768000e-04 6.41096452e-07 9.26885978e-04 8.84877403e-07
 2.74125496e-04 5.50209299e-07 2.05431204e-04 5.49066057e-07
 5.41164197e-04 8.52489586e-07 4.42962007e-05 8.82387027e-07
 5.30553253e-04 1.67094177e-06 9.53267003e-04 7.99527645e-07
 3.27372874e-04 7.19224173e-07 1.85376939e-04 1.01339148e-06
 3.13607640e-04 1.54826567e-06 3.91424235e-04 1.90171700e-06
 3.66982906e-04 8.08078662e-07 8.38304961e-04 1.49221181e-06
 1.61225956e-12 1.67199510e-12]",STALE
12114500.0,137.814,0.0021228,-9.756396415312954,2025-0521-174441,"[1, 1, 1]","[6.48768000e-04 6.41096452e-07 2.05142148e-04 1.49477026e-06
 7.17497773e-04 8.29713561e-07 2.05431204e-04 1.14133492e-06
 4.37201370e-04 8.52489586e-07 4.50590576e-05 1.62676686e-06
 5.14243009e-04 1.89169741e-06 5.56336819e-04 8.60811610e-07
 1.27079825e-04 6.41795837e-07 6.55645352e-04 9.57894832e-07
 5.95238217e-04 1.58493853e-06 2.80117289e-04 1.18506734e-06
 9.71586249e-04 1.58201128e-06 9.11995432e-04 1.49221181e-06
 6.44036862e-13 2.16114840e-12]",STALE
24842600.0,134.763,0.00655525,-9.578607787488517,2025-0521-174510,"[1, 1, 1]","[4.67423195e-04 8.05584176e-07 9.26885978e-04 1.49900761e-06
 2.74125496e-04 7.72818655e-07 5.62943507e-04 1.14133492e-06
 3.15951839e-04 9.32231909e-07 8.16744924e-05 8.36184748e-07
 3.99953444e-04 1.25815710e-06 9.53267003e-04 7.92101490e-07
 8.95685917e-04 6.43174726e-07 4.19088787e-04 1.03359021e-06
 4.14931986e-04 1.65576864e-06 1.83946300e-04 1.90171700e-06
 8.06003396e-04 1.99940620e-06 8.35452273e-04 1.49221181e-06
 8.18059105e-13 2.90792241e-12]",STALE
26186400.0,126.111,0.00747711,-9.54434202764021,2025-0521-174510,"[1, 1, 1]","[6.48768000e-04 5.19627697e-07 4.20626548e-04 1.22923930e-06
 2.74125496e-04 6.61683716e-07 2.86565385e-04 1.33810395e-06
 5.64215559e-04 8.52489586e-07 8.16744924e-05 1.18934417e-06
 5.30553253e-04 1.25815710e-06 2.14351921e-04 6.50965130e-07
 8.18487714e-04 5.65942742e-07 1.41066845e-04 9.57894832e-07
 9.16325797e-04 1.76157343e-06 2.01695578e-04 1.90171700e-06
 7.88045308e-04 1.69519071e-06 8.38304961e-04 1.49221181e-06
 1.10208135e-12 2.16114840e-12]",STALE
12714400.0,137.057,0.0019118,-9.822853413112862,2025-0521-174510,"[1, 1, 1]","[6.48768000e-04 8.12980343e-07 4.38495605e-04 1.94754386e-06
 3.64745110e-04 1.16643792e-06 1.51868175e-04 1.14133492e-06
 6.98410819e-04 7.85634551e-07 5.48721712e-05 1.97045475e-06
 2.78977950e-04 9.18604359e-07 3.32419037e-04 7.44583909e-07
 1.22843561e-04 5.37098766e-07 1.30959785e-04 1.23189254e-06
 3.99966108e-04 1.65576864e-06 2.34537280e-04 1.93035001e-06
 4.52806587e-04 1.82229966e-06 9.98806477e-04 1.75044772e-06
 8.24066982e-13 2.16114840e-12]",STALE
22733900.0,135.199,0.00390351,-9.765218649047764,2025-0521-174535,"[1, 1, 1]","[4.66430646e-04 6.41096452e-07 9.26885978e-04 1.14752532e-06
 2.38209674e-04 5.20237227e-07 2.05431204e-04 1.14133492e-06
 5.64215559e-04 8.62066207e-07 8.16744924e-05 1.31659427e-06
 4.72107659e-04 1.25815710e-06 9.53267003e-04 5.03800449e-07
 4.67651379e-04 7.32294417e-07 1.94553873e-04 1.43738829e-06
 5.95238217e-04 1.65576864e-06 2.78414711e-04 1.64841403e-06
 4.52806587e-04 1.99940620e-06 6.21480988e-04 1.10410111e-06
 1.61225956e-12 2.25797250e-12]",STALE
18323300.0,135.333,0.0023436,-9.893120202852598,2025-0521-174557,"[1, 1, 1]","[4.79230881e-04 5.02665488e-07 9.26885978e-04 1.64884189e-06
 2.74125496e-04 6.92700849e-07 2.05431204e-04 1.09531364e-06
 6.14375330e-04 8.52489586e-07 8.16744924e-05 1.97045475e-06
 5.30553253e-04 7.72172891e-07 9.53267003e-04 7.96206890e-07
 1.60970932e-04 6.29069591e-07 6.79782188e-04 1.92622378e-06
 4.76265790e-04 5.34605442e-07 1.91070852e-04 1.90171700e-06
 4.52806587e-04 1.99940620e-06 8.38304961e-04 1.49221181e-06
 1.64600978e-12 2.16114840e-12]",STALE
25379800.0,133.818,0.00435928,-9.765073430417434,2025-0521-174608,"[1, 1, 1]","[4.79230881e-04 6.76310713e-07 9.26885978e-04 1.64884189e-06
 1.61899532e-04 1.03046789e-06 4.47131501e-04 1.09531364e-06
 3.84356644e-04 6.71549923e-07 8.37446420e-05 1.21198010e-06
 5.30553253e-04 5.02548084e-07 9.53267003e-04 7.96206890e-07
 5.15314254e-04 6.71762703e-07 1.69583021e-04 1.92622378e-06
 4.76265790e-04 5.34605442e-07 4.10456659e-05 1.97687350e-06
 4.52806587e-04 1.99940620e-06 8.38304961e-04 1.45225637e-06
 1.64600978e-12 2.28325274e-12]",STALE
16157300.0,136.58,0.00237196,-9.833261427851962,2025-0521-174630,"[1, 1, 1]","[3.27922963e-04 5.77982789e-07 9.26885978e-04 1.64884189e-06
 1.96026233e-04 1.02841206e-06 4.71111991e-05 1.24523737e-06
 4.46713227e-04 8.52489586e-07 7.88596930e-05 1.43910334e-06
 5.52204039e-04 7.30224371e-07 9.53267003e-04 7.96206890e-07
 1.60970932e-04 6.29069591e-07 4.77659624e-05 1.95108144e-06
 4.76265790e-04 5.34605442e-07 9.37943442e-05 1.41986500e-06
 4.62453936e-04 1.54758993e-06 8.04942571e-04 1.58720781e-06
 1.65195433e-12 2.49471727e-12]",STALE
15929000.0,138.018,0.00145105,-10.040506134735297,2025-0521-174651,"[1, 1, 1]","[4.79230881e-04 5.97217238e-07 1.39720067e-04 1.64884189e-06
 2.74125496e-04 6.92700849e-07 2.05431204e-04 1.40093799e-06
 4.21492273e-04 8.94642201e-07 7.48033849e-05 1.97045475e-06
 9.55056181e-04 7.72172891e-07 8.24991972e-04 5.58123253e-07
 1.60970932e-04 6.29069591e-07 6.79782188e-04 1.77542892e-06
 4.63894470e-04 6.71060204e-07 6.54459815e-04 1.65639992e-06
 2.63380300e-04 1.96465023e-06 3.54530851e-04 1.49221181e-06
 1.50499309e-12 2.16114840e-12]",STALE
11059000.0,138.725,0.00116072,-9.978988390364673,2025-0521-174710,"[1, 1, 1]","[4.79230881e-04 5.97217238e-07 4.19375955e-05 1.64884189e-06
 2.74125496e-04 6.92700849e-07 2.05431204e-04 1.40093799e-06
 2.18487845e-04 8.94642201e-07 5.22587264e-05 1.97045475e-06
 8.68934670e-04 1.48988576e-06 8.24991972e-04 5.58123253e-07
 1.93046767e-04 6.11003974e-07 2.30741708e-04 1.59345361e-06
 2.04617256e-04 6.71060204e-07 6.54459815e-04 1.65639992e-06
 2.63380300e-04 1.96465023e-06 8.24251582e-04 1.54391205e-06
 1.50499309e-12 2.26398733e-12]",STALE
16825000.0,137.503,0.00219395,-9.884728347091931,2025-0521-174710,"[1, 1, 1]","[4.79230881e-04 5.97217238e-07 1.39720067e-04 1.62538910e-06
 5.25590402e-04 9.02288996e-07 2.05431204e-04 8.93588692e-07
 4.97200733e-04 8.94642201e-07 7.48033849e-05 1.97045475e-06
 7.26296530e-04 7.65935350e-07 8.24991972e-04 5.58123253e-07
 2.22560485e-04 6.29069591e-07 8.93931328e-04 8.19181162e-07
 7.35566763e-04 1.66702727e-06 3.60450620e-04 1.65639992e-06
 4.84697247e-04 1.96465023e-06 2.63164485e-04 1.49221181e-06
 1.50499309e-12 2.16114840e-12]",STALE
12358700.0,138.131,0.00194903,-9.802154266180365,2025-0521-174727,"[1, 1, 1]","[6.25295882e-04 6.16507955e-07 1.39720067e-04 1.80045152e-06
 2.74125496e-04 1.00263108e-06 2.05431204e-04 1.81367007e-06
 6.69275244e-04 9.18972242e-07 5.27546820e-05 1.83179822e-06
 7.41811108e-04 9.43077727e-07 6.22484595e-04 5.38900332e-07
 2.12459527e-04 6.29069591e-07 5.72824040e-04 1.16969461e-06
 6.58727130e-04 1.77948506e-06 3.14253893e-04 1.65639992e-06
 2.63380300e-04 1.79740289e-06 7.97256019e-04 1.49221181e-06
 1.50499309e-12 2.15062851e-12]",STALE
12302600.0,139.295,0.00246907,-9.697463501140549,2025-0521-174747,"[1, 1, 1]","[4.79230881e-04 6.57193267e-07 6.40857656e-04 6.38187677e-07
 3.44372348e-04 9.60390743e-07 2.05431204e-04 1.50081957e-06
 4.21492273e-04 8.08773429e-07 5.67954868e-05 1.85277065e-06
 7.07425485e-04 7.72172891e-07 8.24991972e-04 6.47647188e-07
 1.60970932e-04 6.29069591e-07 3.17655446e-04 1.82915670e-06
 5.67865926e-04 1.91481389e-06 4.49953319e-04 1.65639992e-06
 4.14037469e-04 1.83615577e-06 2.86150411e-04 1.49221181e-06
 1.63691658e-12 2.32292314e-12]",STALE
16237000.0,140.009,0.00119767,-10.13216861947381,2025-0521-174747,"[1, 1, 1]","[6.92549826e-04 6.50263773e-07 2.63862018e-04 7.21729368e-07
 5.75769735e-04 6.92700849e-07 2.18321523e-04 1.40093799e-06
 1.09913194e-04 8.94642201e-07 7.48033849e-05 1.85471558e-06
 8.11199456e-04 1.02558704e-06 8.24991972e-04 5.58123253e-07
 1.16942848e-04 6.29069591e-07 1.39118506e-04 1.26263642e-06
 4.63894470e-04 1.56832076e-06 2.66634450e-04 1.65639992e-06
 4.64203191e-04 1.96465023e-06 8.08743768e-04 1.54415747e-06
 6.79392929e-13 2.29396158e-12]",STALE
16348100.0,139.511,0.00155353,-10.02214764131994,2025-0521-174747,"[1, 1, 1]","[7.12717958e-04 7.61556901e-07 1.66254380e-04 1.64884189e-06
 3.64001434e-04 6.92700849e-07 2.05431204e-04 1.40093799e-06
 4.21492273e-04 8.18048823e-07 7.59806749e-05 1.88568895e-06
 8.19979481e-04 1.76707956e-06 8.24991972e-04 6.28147716e-07
 2.57536120e-04 7.12805615e-07 5.44858545e-04 1.77542892e-06
 4.63894470e-04 8.41121211e-07 6.54459815e-04 8.39137658e-07
 2.63380300e-04 1.96465023e-06 3.75718990e-04 1.79020181e-06
 7.33857924e-13 2.25336326e-12]",STALE
18294400.0,141.286,0.00207785,-9.94470397790186,2025-0521-174818,"[1, 1, 1]","[6.92549826e-04 1.13160786e-06 3.20859318e-04 7.21729368e-07
 3.94814568e-04 7.97820667e-07 3.83148528e-04 1.31643483e-06
 3.06606574e-04 8.27582577e-07 7.48033849e-05 1.65852056e-06
 8.52030216e-04 1.82033268e-06 6.31521562e-04 5.58123253e-07
 1.16942848e-04 6.29069591e-07 5.22859532e-04 1.36537218e-06
 4.21695715e-04 1.54039472e-06 2.66634450e-04 1.02283259e-06
 8.14400071e-04 1.94524809e-06 7.78591101e-04 1.24872034e-06
 6.79392929e-13 2.29396158e-12]",STALE
32516600.0,136.533,0.00279729,-10.065367635823767,2025-0521-174818,"[1, 1, 1]","[6.92549826e-04 6.50263773e-07 2.89169618e-04 1.12164471e-06
 3.66984116e-04 7.65632343e-07 2.18321523e-04 5.90356955e-07
 3.13692500e-04 8.94642201e-07 1.48710045e-04 1.81021767e-06
 8.11199456e-04 1.02558704e-06 8.24991972e-04 5.58123253e-07
 3.06870083e-04 5.54366354e-07 4.25268482e-04 1.26263642e-06
 4.27963125e-04 1.56832076e-06 6.78925242e-04 6.52440734e-07
 8.32531038e-04 1.87379941e-06 6.82176092e-04 1.68793313e-06
 5.66123379e-13 2.33109969e-12]",./circuit_database/NGCC/result_folder/2025-0521-174818
16799900.0,140.943,0.00181843,-9.965610108975005,2025-0521-174818,"[1, 1, 1]","[6.92549826e-04 6.94093666e-07 2.95052639e-05 7.21729368e-07
 5.75769735e-04 8.44517172e-07 2.08032100e-04 1.40093799e-06
 1.09913194e-04 8.75459075e-07 7.48033849e-05 1.79259267e-06
 6.60189203e-04 1.94319367e-06 8.24991972e-04 6.20131475e-07
 2.87619469e-04 6.02330964e-07 6.60411670e-04 1.77474692e-06
 4.63894470e-04 1.59978437e-06 2.66634450e-04 7.36764714e-07
 7.89710269e-04 1.96465023e-06 8.08743768e-04 1.75640324e-06
 7.57836070e-13 2.29396158e-12]",STALE
15974500.0,140.857,0.00150122,-10.026982932009357,2025-0521-174818,"[1, 1, 1]","[6.92549826e-04 6.50263773e-07 4.94203322e-04 7.21729368e-07
 5.75769735e-04 8.42210037e-07 2.18321523e-04 1.67031252e-06
 1.09913194e-04 9.42347161e-07 7.48033849e-05 1.85471558e-06
 8.76724176e-04 1.03761272e-06 7.20461855e-04 5.58123253e-07
 1.16942848e-04 6.15329196e-07 1.39118506e-04 8.58173653e-07
 6.30292286e-04 1.56832076e-06 3.13319067e-04 1.83259663e-06
 4.64203191e-04 1.96465023e-06 8.08743768e-04 1.48763166e-06
 7.56153800e-13 2.29396158e-12]",STALE
16203800.0,141.482,0.00303092,-9.728042400663286,2025-0521-174848,"[1, 1, 1]","[8.62423506e-04 1.07007136e-06 4.08275864e-04 5.65650418e-07
 6.02792015e-04 9.98895394e-07 2.18321523e-04 1.40093799e-06
 3.03547473e-04 8.94642201e-07 7.48033849e-05 1.85471558e-06
 8.11199456e-04 1.02558704e-06 8.24991972e-04 6.91396198e-07
 3.06031177e-04 6.29069591e-07 3.72564884e-04 1.26263642e-06
 4.63894470e-04 1.81255016e-06 6.46586406e-04 1.60042337e-06
 6.67692379e-04 1.76821014e-06 9.15162404e-04 1.54415747e-06
 8.02715217e-13 2.29396158e-12]",STALE
19290100.0,138.25,0.00249529,-9.888213452890936,2025-0521-174920,"[1, 1, 1]","[6.84103252e-04 6.50263773e-07 2.27511482e-04 7.21729368e-07
 5.82856764e-04 7.33281987e-07 3.65538351e-04 1.46238294e-06
 3.51124448e-04 9.27723897e-07 8.09166287e-05 1.64773046e-06
 9.82527898e-04 1.73374641e-06 8.24991972e-04 9.89369158e-07
 2.87945218e-04 6.74627135e-07 4.45045225e-04 1.26263642e-06
 3.71113016e-04 5.44322535e-07 7.46681593e-04 1.05536523e-06
 7.99639787e-04 1.77494402e-06 8.08743768e-04 1.54415747e-06
 8.80998533e-13 2.29396158e-12]",STALE
17741200.0,139.968,0.00162694,-10.037611454941755,2025-0521-174949,"[1, 1, 1]","[6.29416844e-04 7.09890935e-07 2.63862018e-04 7.21729368e-07
 5.75769735e-04 6.13061701e-07 2.18321523e-04 1.71401628e-06
 1.93108827e-04 9.05151110e-07 8.48299243e-05 1.85471558e-06
 9.59239772e-04 1.46671950e-06 8.24991972e-04 5.00947382e-07
 1.81208315e-04 6.26606601e-07 1.39118506e-04 1.26263642e-06
 4.63894470e-04 1.12496500e-06 4.70197925e-04 1.55262963e-06
 6.05817779e-04 1.96465023e-06 8.08743768e-04 1.51625516e-06
 1.35678101e-12 2.29396158e-12]",STALE
