epoch,total_loss,l1_param,l2_perf_db,l3_perf_gen,sim_calls_per_epoch
0,6201.104452835886,6201.104452835886,0,0,0
1,6089.598375822368,6089.598375822368,0,0,0
2,5902.438517520302,5902.438517520302,0,0,0
3,5699.820195248252,5699.820195248252,0,0,0
4,5682.223746851871,5682.223746851871,0,0,0
5,5575.12421055844,5575.12421055844,0,0,0
6,5546.2534661544,5546.2534661544,0,0,0
7,5393.357896102102,5393.357896102102,0,0,0
8,5177.445314106189,5177.445314106189,0,0,0
9,5292.267857601768,5292.267857601768,0,0,0
10,4944.074828298469,4944.074828298469,0,0,0
11,4861.910162674753,4861.910162674753,0,0,0
12,4692.024234570955,4692.024234570955,0,0,0
13,4657.6085152877,4657.6085152877,0,0,0
14,4431.528432745683,4431.528432745683,0,0,0
15,4271.63637562802,4271.63637562802,0,0,0
16,4189.831678691663,4189.831678691663,0,0,0
17,4076.324317530582,4076.324317530582,0,0,0
18,3949.492398312217,3949.492398312217,0,0,0
19,3758.2823823627673,3758.2823823627673,0,0,0
20,3588.490562037418,3588.490562037418,0,0,0
21,3515.341617785002,3515.341617785002,0,0,0
22,3433.721619455438,3433.721619455438,0,0,0
23,3178.7113149542556,3178.7113149542556,0,0,0
24,3051.9789316277756,3051.9789316277756,0,0,0
25,2959.1343002319336,2959.1343002319336,0,0,0
26,2923.06371588456,2923.06371588456,0,0,0
27,2732.799270629883,2732.799270629883,0,0,0
28,2625.76085502223,2625.76085502223,0,0,0
29,2472.9254347148694,2472.9254347148694,0,0,0
30,2516.5869606419615,2516.5869606419615,0,0,0
31,2298.241375170256,2298.241375170256,0,0,0
32,1982.655474813361,1982.655474813361,0,0,0
33,2096.899298015394,2096.899298015394,0,0,0
34,1928.7969412552684,1928.7969412552684,0,0,0
35,1917.0204118427478,1917.0204118427478,0,0,0
36,1664.4894842850535,1664.4894842850535,0,0,0
37,1690.5740378530402,1690.5740378530402,0,0,0
38,1497.1778901250739,1497.1778901250739,0,0,0
39,1500.437476258529,1500.437476258529,0,0,0
40,1331.2761936187744,1331.2761936187744,0,0,0
41,1232.6083100971423,1232.6083100971423,0,0,0
42,1221.241323169909,1221.241323169909,0,0,0
43,1381.772135985525,1381.772135985525,0,0,0
44,1101.5821896603234,1101.5821896603234,0,0,0
45,1017.2368714182,1017.2368714182,0,0,0
46,1091.311946266576,1091.311946266576,0,0,0
47,871.0613707492226,871.0613707492226,0,0,0
48,828.5793697959498,828.5793697959498,0,0,0
49,771.2861593146073,771.2861593146073,0,0,0
50,877.0196870502673,877.0196870502673,0,0,0
51,712.8187396400854,712.8187396400854,0,0,0
52,712.4107929530896,712.4107929530896,0,0,0
53,682.1420489863345,682.1420489863345,0,0,0
54,609.8328541956449,609.8328541956449,0,0,0
55,506.432640778391,506.432640778391,0,0,0
56,496.0546275690982,496.0546275690982,0,0,0
57,553.2634612133628,553.2634612133628,0,0,0
58,387.98895740509033,387.98895740509033,0,0,0
59,466.39130411650007,466.39130411650007,0,0,0
60,522.692121204577,522.692121204577,0,0,0
61,380.80237642087434,380.80237642087434,0,0,0
62,400.1989260221782,400.1989260221782,0,0,0
63,315.08827989979795,315.08827989979795,0,0,0
64,416.3101124763489,416.3101124763489,0,0,0
65,303.5467724047209,303.5467724047209,0,0,0
66,286.9194918682701,286.9194918682701,0,0,0
67,288.17222795988386,288.17222795988386,0,0,0
68,290.8226330907721,290.8226330907721,0,0,0
69,286.4429091654326,286.4429091654326,0,0,0
70,307.5979201919154,307.5979201919154,0,0,0
71,241.3132604674289,241.3132604674289,0,0,0
72,213.56225176861412,213.56225176861412,0,0,0
73,253.8102869736521,253.8102869736521,0,0,0
74,188.09400174492285,188.09400174492285,0,0,0
75,176.95366899590744,176.95366899590744,0,0,0
76,207.12017849871987,207.12017849871987,0,0,0
77,156.29008510238245,156.29008510238245,0,0,0
78,200.2793652321163,200.2793652321163,0,0,0
79,161.55717410539327,161.55717410539327,0,0,0
80,144.770427616019,144.770427616019,0,0,0
81,136.88325648558768,136.88325648558768,0,0,0
82,157.74629635559884,157.74629635559884,0,0,0
83,109.7854343213533,109.7854343213533,0,0,0
84,126.94273883418033,126.94273883418033,0,0,0
85,115.21724566033012,115.21724566033012,0,0,0
86,137.1392478315454,137.1392478315454,0,0,0
87,113.60072487906406,113.60072487906406,0,0,0
88,112.43601235590484,112.43601235590484,0,0,0
89,121.5480336515527,121.5480336515527,0,0,0
90,98.91419452742527,98.91419452742527,0,0,0
91,91.35609034488076,91.35609034488076,0,0,0
92,85.9375572141848,85.9375572141848,0,0,0
93,83.64662351106342,83.64662351106342,0,0,0
