epoch,total_loss,l1_param,l2_perf_db,l3_perf_gen,sim_calls_per_epoch
0,7256.743835449219,7256.743835449219,0,0,0
1,6597.333679199219,6597.333679199219,0,0,0
2,6437.023742675781,6437.023742675781,0,0,0
3,6485.931823730469,6485.931823730469,0,0,0
4,6568.410186767578,6568.410186767578,0,0,0
5,7000.8262939453125,7000.8262939453125,0,0,0
6,6728.662689208984,6728.662689208984,0,0,0
7,6358.640350341797,6358.640350341797,0,0,0
8,6731.0380859375,6731.0380859375,0,0,0
9,6739.797668457031,6739.797668457031,0,0,0
10,6245.1678466796875,6245.1678466796875,0,0,0
11,6220.861999511719,6220.861999511719,0,0,0
12,6171.9813232421875,6171.9813232421875,0,0,0
13,5997.1966552734375,5997.1966552734375,0,0,0
14,6024.836242675781,6024.836242675781,0,0,0
15,5977.96923828125,5977.96923828125,0,0,0
16,5926.598083496094,5926.598083496094,0,0,0
17,6549.653991699219,6549.653991699219,0,0,0
18,6147.73779296875,6147.73779296875,0,0,0
19,5872.869873046875,5872.869873046875,0,0,0
20,5907.935821533203,5907.935821533203,0,0,0
21,6066.397766113281,6066.397766113281,0,0,0
22,6072.4044189453125,6072.4044189453125,0,0,0
23,5754.999267578125,5754.999267578125,0,0,0
24,6191.498260498047,6191.498260498047,0,0,0
25,5882.964385986328,5882.964385986328,0,0,0
26,5668.8389892578125,5668.8389892578125,0,0,0
27,6011.6220703125,6011.6220703125,0,0,0
28,5713.0377197265625,5713.0377197265625,0,0,0
29,5859.62841796875,5859.62841796875,0,0,0
30,5730.2440185546875,5730.2440185546875,0,0,0
31,5491.0416259765625,5491.0416259765625,0,0,0
32,6165.883056640625,6165.883056640625,0,0,0
33,5423.0826416015625,5423.0826416015625,0,0,0
34,5355.785461425781,5355.785461425781,0,0,0
35,5744.8099365234375,5744.8099365234375,0,0,0
36,5767.4766845703125,5767.4766845703125,0,0,0
37,5239.475494384766,5239.475494384766,0,0,0
38,5415.8870849609375,5415.8870849609375,0,0,0
39,5398.7181396484375,5398.7181396484375,0,0,0
40,5448.25048828125,5448.25048828125,0,0,0
41,5368.6990966796875,5368.6990966796875,0,0,0
42,5611.695343017578,5611.695343017578,0,0,0
43,5139.113098144531,5139.113098144531,0,0,0
44,5171.229736328125,5171.229736328125,0,0,0
45,5269.169006347656,5269.169006347656,0,0,0
46,4977.311218261719,4977.311218261719,0,0,0
47,5012.350158691406,5012.350158691406,0,0,0
48,5130.433166503906,5130.433166503906,0,0,0
49,4830.891174316406,4830.891174316406,0,0,0
50,5457.49560546875,5457.49560546875,0,0,0
51,5124.435241699219,5124.435241699219,0,0,0
52,4745.128662109375,4745.128662109375,0,0,0
53,4971.90869140625,4971.90869140625,0,0,0
54,4866.7171630859375,4866.7171630859375,0,0,0
55,4972.916748046875,4972.916748046875,0,0,0
56,4720.1461181640625,4720.1461181640625,0,0,0
57,4454.097900390625,4454.097900390625,0,0,0
58,4868.903747558594,4868.903747558594,0,0,0
59,4518.611389160156,4518.611389160156,0,0,0
60,4476.398254394531,4476.398254394531,0,0,0
61,4477.568328857422,4477.568328857422,0,0,0
62,4490.55615234375,4490.55615234375,0,0,0
63,4726.920318603516,4726.920318603516,0,0,0
64,4280.814270019531,4280.814270019531,0,0,0
65,4452.944030761719,4452.944030761719,0,0,0
66,4550.750915527344,4550.750915527344,0,0,0
67,4415.0404052734375,4415.0404052734375,0,0,0
68,4643.198059082031,4643.198059082031,0,0,0
69,4545.956634521484,4545.956634521484,0,0,0
70,4160.195037841797,4160.195037841797,0,0,0
71,4161.079162597656,4161.079162597656,0,0,0
72,4269.283111572266,4269.283111572266,0,0,0
73,4025.160125732422,4025.160125732422,0,0,0
74,4033.8224487304688,4033.8224487304688,0,0,0
75,4015.804443359375,4015.804443359375,0,0,0
76,4057.0606384277344,4057.0606384277344,0,0,0
77,3894.1595153808594,3894.1595153808594,0,0,0
78,4089.1481323242188,4089.1481323242188,0,0,0
79,3687.4329528808594,3687.4329528808594,0,0,0
80,3962.2681579589844,3962.2681579589844,0,0,0
81,3812.7149658203125,3812.7149658203125,0,0,0
82,3824.7213134765625,3824.7213134765625,0,0,0
83,3913.2484741210938,3913.2484741210938,0,0,0
84,3905.839569091797,3905.839569091797,0,0,0
