epoch,total_loss,l1_param,l2_perf_db,l3_perf_gen,sim_calls_per_epoch
0,6079.6121400531965,6079.6121400531965,0,0,0
1,5924.762661582546,5924.762661582546,0,0,0
2,5875.385449058132,5875.385449058132,0,0,0
3,5664.896619294819,5664.896619294819,0,0,0
4,5619.819797716643,5619.819797716643,0,0,0
5,5388.430380570261,5388.430380570261,0,0,0
6,5164.077953940944,5164.077953940944,0,0,0
7,5030.886113217002,5030.886113217002,0,0,0
8,4973.241307308799,4973.241307308799,0,0,0
9,4767.5681288869755,4767.5681288869755,0,0,0
10,4431.707109953228,4431.707109953228,0,0,0
11,4314.451995046516,4314.451995046516,0,0,0
12,4281.764801226164,4281.764801226164,0,0,0
13,4039.716491297672,4039.716491297672,0,0,0
14,3989.222511693051,3989.222511693051,0,0,0
15,3579.6879718178197,3579.6879718178197,0,0,0
16,3510.362015975149,3510.362015975149,0,0,0
17,3555.033704054983,3555.033704054983,0,0,0
18,3290.37723099558,3290.37723099558,0,0,0
19,3101.4673771105313,3101.4673771105313,0,0,0
20,2905.5320904380396,2905.5320904380396,0,0,0
21,2789.85991206922,2789.85991206922,0,0,0
22,2693.3251973202355,2693.3251973202355,0,0,0
23,2469.6779106541685,2469.6779106541685,0,0,0
24,2268.1432776200145,2268.1432776200145,0,0,0
25,2276.682332691393,2276.682332691393,0,0,0
26,2212.0715825934158,2212.0715825934158,0,0,0
27,2155.736406225907,2155.736406225907,0,0,0
28,1893.5919904206928,1893.5919904206928,0,0,0
29,1934.6555205897282,1934.6555205897282,0,0,0
30,1588.9170500102796,1588.9170500102796,0,0,0
31,1543.7486560219213,1543.7486560219213,0,0,0
32,1486.074103907535,1486.074103907535,0,0,0
33,1470.9522587625604,1470.9522587625604,0,0,0
34,1498.3603923195287,1498.3603923195287,0,0,0
35,1538.9346937882274,1538.9346937882274,0,0,0
36,1359.5615551597193,1359.5615551597193,0,0,0
37,1163.9777200096532,1163.9777200096532,0,0,0
38,965.9832620118793,965.9832620118793,0,0,0
39,1126.1068513769853,1126.1068513769853,0,0,0
40,1020.813169981304,1020.813169981304,0,0,0
41,909.7967835476524,909.7967835476524,0,0,0
42,861.8235149885479,861.8235149885479,0,0,0
43,799.9438317951403,799.9438317951403,0,0,0
44,779.5367924539667,779.5367924539667,0,0,0
45,893.7194938659668,893.7194938659668,0,0,0
46,741.4382142518696,741.4382142518696,0,0,0
47,798.7523688266152,798.7523688266152,0,0,0
48,576.6876020431519,576.6876020431519,0,0,0
49,570.4973851254111,570.4973851254111,0,0,0
50,503.16889009977643,503.16889009977643,0,0,0
