epoch,total_loss,l1_param,l2_perf_db,l3_perf_gen,sim_calls_per_epoch
0,6152.608392414294,6152.608392414294,0,0,0
1,6035.572847868267,6035.572847868267,0,0,0
2,5897.8192644621195,5897.8192644621195,0,0,0
3,5791.780176263106,5791.780176263106,0,0,0
4,5682.092826441714,5682.092826441714,0,0,0
5,5385.495079442075,5385.495079442075,0,0,0
6,5341.85420467979,5341.85420467979,0,0,0
7,5087.288232100637,5087.288232100637,0,0,0
8,5077.489510787161,5077.489510787161,0,0,0
9,4866.183245608681,4866.183245608681,0,0,0
10,4798.029560289885,4798.029560289885,0,0,0
11,4628.640969527395,4628.640969527395,0,0,0
12,4484.577734696238,4484.577734696238,0,0,0
13,4348.831589548211,4348.831589548211,0,0,0
14,4203.125654521741,4203.125654521741,0,0,0
15,4028.4565939652293,4028.4565939652293,0,0,0
16,4222.756309910825,4222.756309910825,0,0,0
17,3788.209936844675,3788.209936844675,0,0,0
18,3573.392966421027,3573.392966421027,0,0,0
19,3595.73897030479,3595.73897030479,0,0,0
20,3358.5783458508945,3358.5783458508945,0,0,0
21,3132.634973626388,3132.634973626388,0,0,0
22,3265.1714341013053,3265.1714341013053,0,0,0
23,3024.798302700645,3024.798302700645,0,0,0
24,2635.271603232936,2635.271603232936,0,0,0
25,2641.489256206312,2641.489256206312,0,0,0
26,2578.6988593653628,2578.6988593653628,0,0,0
27,2345.897869712428,2345.897869712428,0,0,0
28,2299.7998291818717,2299.7998291818717,0,0,0
29,2170.8996447512977,2170.8996447512977,0,0,0
30,2072.4770584106445,2072.4770584106445,0,0,0
31,1949.8120450471577,1949.8120450471577,0,0,0
32,1819.7309680737947,1819.7309680737947,0,0,0
33,1795.4637647929944,1795.4637647929944,0,0,0
34,1939.230052546451,1939.230052546451,0,0,0
35,1561.7924668161493,1561.7924668161493,0,0,0
36,1459.9001332333214,1459.9001332333214,0,0,0
37,1332.018569946289,1332.018569946289,0,0,0
38,1213.1244814019453,1213.1244814019453,0,0,0
39,1120.6966154198897,1120.6966154198897,0,0,0
40,1264.8561803918135,1264.8561803918135,0,0,0
41,1152.0753694835462,1152.0753694835462,0,0,0
42,1012.955220071893,1012.955220071893,0,0,0
43,1077.7806620346873,1077.7806620346873,0,0,0
44,1022.8265227267617,1022.8265227267617,0,0,0
45,870.1536036039654,870.1536036039654,0,0,0
46,738.2573152843274,738.2573152843274,0,0,0
47,781.3359485927381,781.3359485927381,0,0,0
48,851.1994193227667,851.1994193227667,0,0,0
49,554.0557823181152,554.0557823181152,0,0,0
50,641.6299119246634,641.6299119246634,0,0,0
51,591.4010329999422,591.4010329999422,0,0,0
52,627.7772054170307,627.7772054170307,0,0,0
53,469.0439481233296,469.0439481233296,0,0,0
54,507.1416376013505,507.1416376013505,0,0,0
55,419.76039048245076,419.76039048245076,0,0,0
56,447.01542969753865,447.01542969753865,0,0,0
57,442.2586851872896,442.2586851872896,0,0,0
58,370.31757339678313,370.31757339678313,0,0,0
59,390.9740659312198,390.9740659312198,0,0,0
60,494.5789623260498,494.5789623260498,0,0,0
61,366.1648362310309,366.1648362310309,0,0,0
62,322.8572454327031,322.8572454327031,0,0,0
63,328.38679923509295,328.38679923509295,0,0,0
64,293.60001988159985,293.60001988159985,0,0,0
65,301.96039315273885,301.96039315273885,0,0,0
66,298.3826906555577,298.3826906555577,0,0,0
67,246.63489557567397,246.63489557567397,0,0,0
68,267.4605174064636,267.4605174064636,0,0,0
69,175.11613148137144,175.11613148137144,0,0,0
70,218.49879909816542,218.49879909816542,0,0,0
71,170.11585635887948,170.11585635887948,0,0,0
72,260.5503763148659,260.5503763148659,0,0,0
73,212.05267377903587,212.05267377903587,0,0,0
74,176.05038521164343,176.05038521164343,0,0,0
75,231.3086588382721,231.3086588382721,0,0,0
76,200.27037227781196,200.27037227781196,0,0,0
77,137.80285556692826,137.80285556692826,0,0,0
78,220.2358224015487,220.2358224015487,0,0,0
79,124.41030625293129,124.41030625293129,0,0,0
