epoch,total_loss,l1_param,l2_perf_db,l3_perf_gen,sim_calls_per_epoch
0,6326.815941258481,6326.815941258481,0,0,0
1,6338.930063348067,6338.930063348067,0,0,0
2,6052.485882407741,6052.485882407741,0,0,0
3,5927.130428113435,5927.130428113435,0,0,0
4,5686.373790540193,5686.373790540193,0,0,0
5,5860.7435880962175,5860.7435880962175,0,0,0
6,5486.343996549907,5486.343996549907,0,0,0
7,5389.82187773052,5389.82187773052,0,0,0
8,5221.906833447908,5221.906833447908,0,0,0
9,5419.1365123548,5419.1365123548,0,0,0
10,4886.656148007041,4886.656148007041,0,0,0
11,4790.0570493999285,4790.0570493999285,0,0,0
12,4667.582239652935,4667.582239652935,0,0,0
13,4532.735311407792,4532.735311407792,0,0,0
14,4455.444017912212,4455.444017912212,0,0,0
15,4250.10157213713,4250.10157213713,0,0,0
16,4110.269276669151,4110.269276669151,0,0,0
17,4084.1239254600123,4084.1239254600123,0,0,0
18,3869.4458096152857,3869.4458096152857,0,0,0
19,3661.4134280556127,3661.4134280556127,0,0,0
20,3596.575011403937,3596.575011403937,0,0,0
21,3458.5776784796462,3458.5776784796462,0,0,0
22,3112.3976580971166,3112.3976580971166,0,0,0
23,3200.7979708219827,3200.7979708219827,0,0,0
24,3108.3862561677633,3108.3862561677633,0,0,0
25,2893.1593872873405,2893.1593872873405,0,0,0
26,2794.4740522284255,2794.4740522284255,0,0,0
27,2435.5907379953483,2435.5907379953483,0,0,0
28,2477.7597234625564,2477.7597234625564,0,0,0
29,2202.3962340103953,2202.3962340103953,0,0,0
30,2262.4277028535544,2262.4277028535544,0,0,0
31,2154.644599513004,2154.644599513004,0,0,0
32,2090.8176145051657,2090.8176145051657,0,0,0
33,1903.6882199739155,1903.6882199739155,0,0,0
34,1665.1950084284733,1665.1950084284733,0,0,0
35,1567.01792747096,1567.01792747096,0,0,0
36,1603.4886006807026,1603.4886006807026,0,0,0
37,1502.7798463921797,1502.7798463921797,0,0,0
38,1449.7442719308954,1449.7442719308954,0,0,0
39,1345.954319903725,1345.954319903725,0,0,0
40,1333.7649396595202,1333.7649396595202,0,0,0
41,1242.5299675590113,1242.5299675590113,0,0,0
42,1033.8958158994976,1033.8958158994976,0,0,0
43,978.2117091731021,978.2117091731021,0,0,0
44,933.2023840452496,933.2023840452496,0,0,0
45,924.6406613400108,924.6406613400108,0,0,0
46,764.4024464456659,764.4024464456659,0,0,0
47,803.9244422912598,803.9244422912598,0,0,0
48,745.9173574949566,745.9173574949566,0,0,0
49,677.9225993909334,677.9225993909334,0,0,0
50,622.3090526179263,622.3090526179263,0,0,0
51,641.5675071415149,641.5675071415149,0,0,0
52,589.1649561932212,589.1649561932212,0,0,0
53,577.4803862320749,577.4803862320749,0,0,0
54,625.8393652062667,625.8393652062667,0,0,0
55,543.4740489156623,543.4740489156623,0,0,0
56,466.7439946877329,466.7439946877329,0,0,0
57,406.956686873185,406.956686873185,0,0,0
58,367.1297079889398,367.1297079889398,0,0,0
59,438.5514105244687,438.5514105244687,0,0,0
60,367.9407258535686,367.9407258535686,0,0,0
61,346.17095741472747,346.17095741472747,0,0,0
62,466.6812221627486,466.6812221627486,0,0,0
63,342.92008987225984,342.92008987225984,0,0,0
64,427.72665340022036,427.72665340022036,0,0,0
65,325.08978642915423,325.08978642915423,0,0,0
66,310.4874228176318,310.4874228176318,0,0,0
67,299.86717091108625,299.86717091108625,0,0,0
68,330.7918504288322,330.7918504288322,0,0,0
69,261.3203917051616,261.3203917051616,0,0,0
70,226.1474007556313,226.1474007556313,0,0,0
71,214.81059357994482,214.81059357994482,0,0,0
72,180.20370640252767,180.20370640252767,0,0,0
73,227.4615222529361,227.4615222529361,0,0,0
74,209.4694573377308,209.4694573377308,0,0,0
75,135.43628454208374,135.43628454208374,0,0,0
76,203.8516070842743,203.8516070842743,0,0,0
77,160.57095021323153,160.57095021323153,0,0,0
78,154.6810417677227,154.6810417677227,0,0,0
79,152.41194845500746,152.41194845500746,0,0,0
80,136.36851687180368,136.36851687180368,0,0,0
81,178.2598817913156,178.2598817913156,0,0,0
82,110.83198165893555,110.83198165893555,0,0,0
83,152.73777546380697,152.73777546380697,0,0,0
84,110.98472017363498,110.98472017363498,0,0,0
85,108.6514272313369,108.6514272313369,0,0,0
86,119.8075015168441,119.8075015168441,0,0,0
87,103.94841987208316,103.94841987208316,0,0,0
88,118.4140467831963,118.4140467831963,0,0,0
89,107.9556264249902,107.9556264249902,0,0,0
90,83.118502460028,83.118502460028,0,0,0
91,77.23005597842366,77.23005597842366,0,0,0
92,82.55317206131785,82.55317206131785,0,0,0
93,92.52967563428376,92.52967563428376,0,0,0
94,104.84203346152054,104.84203346152054,0,0,0
95,88.14123185057389,88.14123185057389,0,0,0
96,78.17118704005291,78.17118704005291,0,0,0
97,74.19017474902303,74.19017474902303,0,0,0
98,73.30325648659154,73.30325648659154,0,0,0
99,69.13153438191665,69.13153438191665,0,0,0
100,46.67714946520956,46.67714946520956,0,0,0
101,54.8295880211027,54.8295880211027,0,0,0
102,44.56462514400482,44.56462514400482,0,0,0
103,41.332556210066144,41.332556210066144,0,0,0
104,60.164632612153106,60.164632612153106,0,0,0
105,67.06293107333936,67.06293107333936,0,0,0
106,49.79018086508701,49.79018086508701,0,0,0
107,43.847310740696756,43.847310740696756,0,0,0
108,47.50327535679466,47.50327535679466,0,0,0
109,48.06439380896719,48.06439380896719,0,0,0
110,34.54052536895401,34.54052536895401,0,0,0
111,39.36288302823117,39.36288302823117,0,0,0
112,50.75687777682354,50.75687777682354,0,0,0
113,54.24583969931854,54.24583969931854,0,0,0
114,70.28029423010976,70.28029423010976,0,0,0
115,47.80500327599676,47.80500327599676,0,0,0
116,45.48125647557409,45.48125647557409,0,0,0
117,36.274179949572215,36.274179949572215,0,0,0
118,31.98710366926695,31.98710366926695,0,0,0
119,34.35496335594278,34.35496335594278,0,0,0
120,37.55523486827549,37.55523486827549,0,0,0
121,32.10067489115816,32.10067489115816,0,0,0
122,27.31767920443886,27.31767920443886,0,0,0
123,38.94358818938858,38.94358818938858,0,0,0
124,29.707502052972192,29.707502052972192,0,0,0
125,33.27607159551821,33.27607159551821,0,0,0
126,15.099644063334717,15.099644063334717,0,0,0
127,26.42916751927451,26.42916751927451,0,0,0
128,31.323783171804326,31.323783171804326,0,0,0
129,22.183858004839795,22.183858004839795,0,0,0
130,24.618751405101072,24.618751405101072,0,0,0
131,26.51959484501889,26.51959484501889,0,0,0
132,22.105012264690902,22.105012264690902,0,0,0
133,25.395503975843127,25.395503975843127,0,0,0
134,18.01004821532651,18.01004821532651,0,0,0
135,32.7227739425082,32.7227739425082,0,0,0
136,19.428140762605164,19.428140762605164,0,0,0
137,19.05305410215729,19.05305410215729,0,0,0
138,45.71274026130375,45.71274026130375,0,0,0
139,14.377073957731849,14.377073957731849,0,0,0
140,14.323437464080358,14.323437464080358,0,0,0
141,12.06112345347279,12.06112345347279,0,0,0
142,19.158410652687675,19.158410652687675,0,0,0
143,19.202167791755574,19.202167791755574,0,0,0
144,13.915599005002724,13.915599005002724,0,0,0
145,13.295055303918687,13.295055303918687,0,0,0
146,11.49315463241778,11.49315463241778,0,0,0
147,17.92635587485213,17.92635587485213,0,0,0
148,22.398018904422457,22.398018904422457,0,0,0
149,16.551168932726508,16.551168932726508,0,0,0
150,12.399899273326522,12.399899273326522,0,0,0
151,8.581980711535403,8.581980711535403,0,0,0
152,8.676837918005491,8.676837918005491,0,0,0
153,11.058231036129751,11.058231036129751,0,0,0
154,7.816467463185913,7.816467463185913,0,0,0
155,23.817709301647387,23.817709301647387,0,0,0
156,10.455964043736458,10.455964043736458,0,0,0
157,15.4250110419173,15.4250110419173,0,0,0
158,9.133972285609497,9.133972285609497,0,0,0
159,9.729260350528516,9.729260350528516,0,0,0
160,9.086949078660263,9.086949078660263,0,0,0
161,9.824510807269498,9.824510807269498,0,0,0
162,13.025953359509769,13.025953359509769,0,0,0
163,13.32039698095698,13.32039698095698,0,0,0
164,8.240222523871221,8.240222523871221,0,0,0
165,7.864555081254558,7.864555081254558,0,0,0
166,6.425762900396397,6.425762900396397,0,0,0
167,10.777304895614323,10.777304895614323,0,0,0
168,14.351932616218141,14.351932616218141,0,0,0
169,6.804697886893623,6.804697886893623,0,0,0
170,4.5187197406041,4.5187197406041,0,0,0
171,6.308809120011957,6.308809120011957,0,0,0
172,5.353645276474325,5.353645276474325,0,0,0
173,12.11956264941316,12.11956264941316,0,0,0
174,8.051292511193376,8.051292511193376,0,0,0
175,5.92125753783866,5.92125753783866,0,0,0
176,5.903322584534946,5.903322584534946,0,0,0
177,5.180052410222982,5.180052410222982,0,0,0
178,10.925311095620456,10.925311095620456,0,0,0
179,5.833798167736907,5.833798167736907,0,0,0
180,3.283904140717105,3.283904140717105,0,0,0
181,5.325849658564517,5.325849658564517,0,0,0
182,5.554118495238455,5.554118495238455,0,0,0
183,5.354380979741874,5.354380979741874,0,0,0
184,5.149186129632749,5.149186129632749,0,0,0
185,4.383433938418564,4.383433938418564,0,0,0
186,3.7201324524848083,3.7201324524848083,0,0,0
187,3.589657879973713,3.589657879973713,0,0,0
188,14.85686969482585,14.85686969482585,0,0,0
189,3.180176856878557,3.180176856878557,0,0,0
190,6.578114584480462,6.578114584480462,0,0,0
191,3.7611031249949805,3.7611031249949805,0,0,0
192,3.655968195513675,3.655968195513675,0,0,0
193,3.2871197732655624,3.2871197732655624,0,0,0
194,5.63995443990356,5.63995443990356,0,0,0
195,6.389886980386157,6.389886980386157,0,0,0
196,3.661751722034655,3.661751722034655,0,0,0
197,3.7912383044236586,3.7912383044236586,0,0,0
198,4.582921231655698,4.582921231655698,0,0,0
199,5.409371583085311,5.409371583085311,0,0,0
200,5.557016577375562,5.557016577375562,0,0,0
201,7.770637396134828,7.770637396134828,0,0,0
202,3.1072439316071963,3.1072439316071963,0,0,0
203,2.2225838930983293,2.2225838930983293,0,0,0
204,2.1478152886817328,2.1478152886817328,0,0,0
205,2.938207429882727,2.938207429882727,0,0,0
206,4.581882498766246,4.581882498766246,0,0,0
