GBW, Gain, Pdiss, Fitness, time, performance weight, solution vector, solution path
165710.0,120.92,5.33303e-06,-10.492374690578421,2025-0521-151115,"[1, 1, 1]","[5.77353869e-04 1.14277749e-06 5.82315388e-04 1.23923318e-06
 4.02464164e-04 1.61094071e-06 4.78018708e-05 1.53107487e-06
 8.01134162e-04 1.54311927e-06 5.14809069e-04 1.14510542e-06
 2.29892029e-04 1.38830618e-06 2.93636331e-04 1.70817614e-06
 8.59964604e-04 1.89847435e-06 4.69708866e-04 8.78331624e-07
 3.45410618e-04 1.10598495e-06 9.74225414e-04 1.74021650e-06
 1.64101454e-12 2.79199370e-12 1.99951742e+04]",STALE
321807.0,126.657,1.479e-05,-10.337627312715494,2025-0521-151124,"[1, 1, 1]","[4.92925731e-04 6.05508511e-07 3.44378694e-04 1.47271270e-06
 2.81337804e-04 1.61094071e-06 2.27420508e-04 1.49385249e-06
 6.45185966e-04 1.47749607e-06 3.21013497e-04 1.36997100e-06
 2.12388357e-04 1.30534638e-06 3.19814531e-04 1.67894401e-06
 7.80298979e-04 1.21503684e-06 5.14320360e-04 5.85329428e-07
 4.47965953e-04 1.36709413e-06 5.24818224e-04 1.16569063e-06
 1.64101454e-12 2.36257958e-12 1.85418559e+04]",STALE
263210.0,124.919,9.02977e-06,-10.464625696770273,2025-0521-151124,"[1, 1, 1]","[5.96610334e-04 1.00625128e-06 4.49238210e-04 1.33281909e-06
 3.55322231e-04 1.61094071e-06 2.80797747e-05 1.49360366e-06
 2.54345348e-04 1.49005582e-06 3.10402108e-04 1.16468224e-06
 2.29147783e-04 1.50350269e-06 2.93006557e-04 1.67894401e-06
 8.04919007e-04 1.45568412e-06 3.91107973e-04 9.61404064e-07
 4.37315057e-04 9.63927554e-07 9.74225414e-04 1.74021650e-06
 1.64101454e-12 2.70356107e-12 1.99951742e+04]",STALE
289616.0,125.683,9.53873e-06,-10.482331995060953,2025-0521-151134,"[1, 1, 1]","[5.70179448e-04 8.08024335e-07 3.44378694e-04 8.46165142e-07
 3.60577892e-04 1.61094071e-06 2.80797747e-05 1.59831831e-06
 5.98337895e-04 1.38327731e-06 3.54373432e-04 1.53260161e-06
 2.16094262e-04 1.46297455e-06 3.13952134e-04 1.73244613e-06
 7.40389920e-04 1.94946904e-06 5.27574072e-04 7.97513351e-07
 3.73650400e-04 5.56016843e-07 5.55447694e-04 1.04608647e-06
 1.64101454e-12 2.37255661e-12 1.66755284e+04]",./circuit_database/NMCNR/result_folder/2025-0521-151134
246395.0,124.355,7.85226e-06,-10.496637219307233,2025-0521-151134,"[1, 1, 1]","[5.78882220e-04 9.61993085e-07 4.76778283e-04 8.83130949e-07
 1.78709982e-05 1.87016433e-06 7.83957022e-05 1.50690541e-06
 6.34141076e-04 1.53100498e-06 4.23727210e-04 1.47114509e-06
 2.25329030e-04 1.49757872e-06 3.03274551e-04 1.63655910e-06
 7.43697658e-04 1.51025302e-06 4.96809358e-04 8.26523096e-07
 3.67196546e-04 9.74441173e-07 7.13945494e-04 1.44801914e-06
 1.64101454e-12 2.40638399e-12 1.99951742e+04]",STALE
243789.0,124.264,7.49021e-06,-10.51252011191973,2025-0521-151144,"[1, 1, 1]","[5.62340431e-04 9.13792629e-07 1.53349435e-04 1.52630334e-06
 4.24221918e-04 1.27335342e-06 2.80797747e-05 1.56895466e-06
 6.45185966e-04 1.51780536e-06 4.23727210e-04 1.35900340e-06
 2.30095064e-04 1.47401479e-06 3.03789602e-04 1.67894401e-06
 8.15382106e-04 1.61878775e-06 4.64250637e-04 9.61404064e-07
 4.28228222e-04 1.05858070e-06 9.17373893e-04 1.66829190e-06
 1.51046388e-12 2.40855505e-12 1.99951742e+04]",STALE
262717.0,124.893,7.67107e-06,-10.534632230416443,2025-0521-151153,"[1, 1, 1]","[4.97691137e-04 1.00625128e-06 3.40391057e-04 1.25703256e-06
 2.19940404e-04 1.80274258e-06 2.80797747e-05 1.51712444e-06
 7.67201223e-04 1.45312481e-06 3.53556939e-04 1.31684995e-06
 2.31455966e-04 1.43950358e-06 3.06883460e-04 1.65710980e-06
 8.26726020e-04 1.58465938e-06 5.12571512e-04 8.45194455e-07
 5.00203088e-04 7.46155231e-07 9.74225414e-04 1.71611834e-06
 1.58448568e-12 2.66383350e-12 1.85831287e+04]",./circuit_database/NMCNR/result_folder/2025-0521-151153
267471.0,125.067,8.31515e-06,-10.507406613390975,2025-0521-151153,"[1, 1, 1]","[5.31268181e-04 9.15301686e-07 1.58882455e-04 1.47271270e-06
 3.94043035e-04 1.67608671e-06 2.80797747e-05 1.54870285e-06
 7.93220856e-04 1.52524898e-06 3.87732286e-04 1.30458548e-06
 2.41714971e-04 1.29979252e-06 3.21063367e-04 1.70615251e-06
 7.43697658e-04 1.29829463e-06 5.27949332e-04 8.05120840e-07
 3.90588800e-04 6.44451081e-07 8.56029792e-04 1.70921675e-06
 1.31272956e-12 2.63876069e-12 1.57805123e+04]",STALE
274710.0,125.294,9.4187e-06,-10.464883504732196,2025-0521-151203,"[1, 1, 1]","[5.44437872e-04 9.20037054e-07 3.44378694e-04 1.25239591e-06
 3.40209920e-04 1.45474082e-06 1.08667959e-04 1.58873969e-06
 6.23141582e-04 1.43444570e-06 3.56558361e-04 1.30157756e-06
 2.38123868e-04 1.30712650e-06 3.05926619e-04 1.71292564e-06
 7.92016466e-04 1.51025302e-06 4.69708866e-04 7.44820235e-07
 3.46231858e-04 6.29235552e-07 8.74918946e-04 1.74021650e-06
 2.08485247e-12 2.72444290e-12 1.99951742e+04]",./circuit_database/NMCNR/result_folder/2025-0521-151203
230378.0,123.771,6.5391e-06,-10.546923024764109,2025-0521-151203,"[1, 1, 1]","[5.43933782e-04 9.36473929e-07 2.00207732e-04 1.48147641e-06
 2.81337804e-04 1.61094071e-06 1.66381123e-05 1.54037992e-06
 5.18721510e-04 1.38327731e-06 3.97692681e-04 1.24349771e-06
 2.21868608e-04 1.37660594e-06 3.07809256e-04 1.72040614e-06
 7.43697658e-04 1.68842304e-06 4.69708866e-04 1.09282226e-06
 5.39743219e-04 1.24321514e-06 9.74225414e-04 1.74478105e-06
 2.10402625e-12 2.58340234e-12 1.99951742e+04]",STALE
239277.0,124.106,6.88162e-06,-10.541210267574447,2025-0521-151203,"[1, 1, 1]","[5.14916565e-04 9.72142796e-07 3.44378694e-04 1.59057475e-06
 7.39172034e-05 1.56212411e-06 2.80797747e-05 1.54554470e-06
 6.45185966e-04 1.58908069e-06 4.00355096e-04 1.35900340e-06
 2.20693081e-04 1.34893372e-06 3.13952134e-04 1.64336099e-06
 8.06951077e-04 1.48186305e-06 4.87533225e-04 9.52201083e-07
 4.02027341e-04 8.54641640e-07 7.88731357e-04 1.74021650e-06
 1.48132271e-12 2.60987732e-12 1.99951742e+04]",STALE
240578.0,124.156,6.91821e-06,-10.541262169393015,2025-0521-151213,"[1, 1, 1]","[5.27613375e-04 1.01193501e-06 2.75800023e-04 1.52063847e-06
 2.24852621e-04 1.61930201e-06 7.01984912e-05 1.50336413e-06
 6.45185966e-04 1.38327731e-06 4.04825565e-04 1.35900340e-06
 2.29892029e-04 1.37660594e-06 3.19659027e-04 1.69308632e-06
 7.51023738e-04 1.51025302e-06 4.90502111e-04 1.05901842e-06
 4.36085063e-04 1.02087762e-06 9.04999849e-04 1.67367469e-06
 1.43261971e-12 2.64866085e-12 1.99951742e+04]",STALE
231277.0,123.814,6.44133e-06,-10.555156895915115,2025-0521-151213,"[1, 1, 1]","[5.24826291e-04 9.89133171e-07 2.95716925e-04 1.47271270e-06
 1.97778523e-04 1.67300327e-06 6.24522180e-05 1.52037799e-06
 7.09893327e-04 1.38327731e-06 4.05411869e-04 1.32362552e-06
 2.28762064e-04 1.41708386e-06 3.36988194e-04 1.66629235e-06
 7.43697658e-04 1.46395128e-06 4.50779919e-04 9.61404064e-07
 4.37315057e-04 1.12382378e-06 9.06012112e-04 1.82957859e-06
 1.65161231e-12 2.66707578e-12 1.83644111e+04]",STALE
240698.0,124.159,7.2507e-06,-10.521092545236588,2025-0521-151213,"[1, 1, 1]","[5.14916565e-04 9.81811010e-07 3.14626391e-04 1.40580277e-06
 2.08111925e-04 1.65863884e-06 7.41860261e-05 1.58761128e-06
 5.64940668e-04 1.47877001e-06 4.05860357e-04 1.37868291e-06
 2.34931461e-04 1.43103346e-06 3.13952134e-04 1.69886820e-06
 7.77239970e-04 1.51025302e-06 4.95015226e-04 9.28971011e-07
 4.37315057e-04 9.01163898e-07 9.74225414e-04 1.74021650e-06
 1.41440888e-12 2.65353384e-12 1.99951742e+04]",STALE
245097.0,124.309,6.79947e-06,-10.55686293353343,2025-0521-151213,"[1, 1, 1]","[5.27659373e-04 1.01412930e-06 3.10919871e-04 1.55863353e-06
 1.97742527e-04 1.61094071e-06 2.80797747e-05 1.61601082e-06
 5.87229864e-04 1.26440993e-06 4.03656109e-04 1.40190454e-06
 2.35400413e-04 1.41457682e-06 3.09608079e-04 1.68941719e-06
 7.43697658e-04 1.51025302e-06 4.41785316e-04 8.82636501e-07
 4.27287911e-04 9.74441173e-07 9.52665904e-04 1.62573663e-06
 1.64101454e-12 2.66383350e-12 1.98636114e+04]",STALE
219830.0,123.362,5.85363e-06,-10.574661692103469,2025-0521-151213,"[1, 1, 1]","[5.07757497e-04 9.69165519e-07 2.79368352e-04 1.43890893e-06
 2.11580019e-04 1.61839504e-06 1.98872659e-05 1.49285690e-06
 5.65479247e-04 1.50632351e-06 4.31276210e-04 1.37576002e-06
 2.23282346e-04 1.34383329e-06 3.34900443e-04 1.66828407e-06
 7.46319111e-04 1.45391075e-06 4.69708866e-04 9.99523637e-07
 4.47154422e-04 9.74441173e-07 9.74225414e-04 1.67133493e-06
 1.39341803e-12 2.68629913e-12 1.81139626e+04]",STALE
389194.0,128.219,2.76296e-05,-10.148791538775338,2025-0521-151222,"[1, 1, 1]","[5.26661368e-04 6.85218650e-07 2.92643668e-04 1.25273053e-06
 9.50078985e-04 9.53693173e-07 2.24805183e-04 1.97815076e-06
 5.41639077e-04 8.23814500e-07 9.06582677e-04 8.02053909e-07
 7.57598111e-04 8.24284625e-07 9.49044755e-06 6.04479488e-07
 3.74012838e-04 1.26684548e-06 6.70415409e-04 1.81689563e-06
 6.34893353e-04 1.80603623e-06 4.38202135e-04 6.78230227e-07
 1.27907586e-12 2.36957765e-12 2.35787135e+03]",STALE
